Floor,FloorAll,Link,Area,Address,Price,PriceBySquare,City
14,17,https://khimki.cian.ru/rent/flat/163823006/,36,"Московская область, Химки городской округ, Химки, м. Речной вокзал, Подрезково мкр, район Подрезково, улица 1-я Лесная, 4",21500,597.2222222222222,Химки
15,17,https://www.cian.ru/rent/flat/164591087/,42,"Московская область, м. Котельники, Люберцы городской округ, Октябрьский пгт, улица Ленина, 22",22e3,523.8095238095239,Люберцы городской округ
3,14,https://podolsk.cian.ru/rent/flat/164464769/,42,"Московская область, Подольск городской округ, Подольск, м. Царицыно, район Шепчинки, Литейная улица, 36",22e3,523.8095238095239,Подольск
5,9,https://balashikha.cian.ru/rent/flat/160077661/,38,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новогиреево, район Балашиха-1, проспект Ленина, 1",22e3,578.9473684210526,Балашиха городской округ
3,17,https://balashikha.cian.ru/rent/flat/164586540/,42,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, Гагарина мкр",22e3,523.8095238095239,Балашиха городской округ
6,16,https://krasnogorsk.cian.ru/rent/flat/162442808/,43,"Московская область, Красногорский район, Красногорск, район Чернево, улица Ленина, 44",22e3,511.6279069767442,Красногорск
6,9,https://dedovsk.cian.ru/rent/flat/163822106/,48,"Московская область, Истра городской округ, Дедовск, улица Победы, 1",22e3,458.3333333333333,Дедовск
15,16,https://ramenskoye.cian.ru/rent/flat/163834476/,42,"Московская область, Раменский район, Раменское, м. Выхино, Коммунистическая улица, 40/1",22e3,523.8095238095239,Раменское
1,3,https://www.cian.ru/rent/flat/164261860/,42,"Московская область, м. Тушинская, Красногорск городской округ, Нахабино рп",22e3,523.8095238095239,Красногорск городской округ
6,17,https://dolgoprudny.cian.ru/rent/flat/164092975/,42,"Московская область, Долгопрудный городской округ, Долгопрудный, м. Речной вокзал, Лихачевский проспект, 68к5",22e3,523.8095238095239,Долгопрудный
5,17,https://podolsk.cian.ru/rent/flat/164020977/,36,"Московская область, Подольск городской округ, Подольск, м. Царицыно, район Ивановское, улица Веллинга, 7",22e3,611.1111111111111,Подольск
5,17,https://podolsk.cian.ru/rent/flat/163988329/,36,"Московская область, Подольск городской округ, Подольск, м. Бульвар Дмитрия Донского, район Ивановское, улица Веллинга, 7",22e3,611.1111111111111,Подольск
