Floor,FloorAll,Area,City,Price,Link,PriceBySquare
1,14,42,Щёлково,15e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_42_m_114_et._1127157551,357.14285714285717
8,12,39,Дмитров,2e4,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_39_m_812_et._120688863,512.8205128205128
2,4,31,Сергиев Посад,13e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_31_m_24_et._985743156,419.35483870967744
1,5,31,Чехов,14e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_31_m_15_et._1082022747,451.61290322580646
8,17,40,Люберцы,28e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_40_m_817_et._1215486568,700
2,5,35,Химки,23e3,https://www.avito.ru/himki/kvartiry/1-k_kvartira_35_m_25_et._1067034382,657.1428571428571
3,4,35,Люберцы,22e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_35_m_34_et._910867214,628.5714285714286
3,3,33,Подольск,12e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_33_m_33_et._1147629296,363.6363636363636
7,21,40,Балашиха,21e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_40_m_721_et._1058903878,525
6,10,35.1,Чехов,14999,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_35.1_m_610_et._1136418155,427.3219373219373
1,9,39,Орехово-Зуево,13e3,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_39_m_19_et._1012769179,333.3333333333333
2,3,33,Павловский Посад,9e3,https://www.avito.ru/pavlovskiy_posad/kvartiry/1-k_kvartira_33_m_23_et._956897887,272.72727272727275
4,22,46,Балашиха,22e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_46_m_422_et._969683522,478.2608695652174
8,17,34,Люберцы,22e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_34_m_817_et._787747165,647.0588235294117
8,14,45,Подольск,17e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_45_m_814_et._1198502208,377.77777777777777
8,25,45,Балашиха,19e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_45_m_825_et._1040546317,422.22222222222223
2,5,30,Раменское,17e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_30_m_25_et._947043802,566.6666666666666
5,17,46,Балашиха,18e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_46_m_517_et._975419601,391.30434782608694
6,10,53,Коломна,2e4,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_53_m_610_et._1020476835,377.35849056603774
4,9,32,Ногинск,18e3,https://www.avito.ru/noginsk/kvartiry/1-k_kvartira_32_m_49_et._1178704352,562.5
4,5,32.6,Павловский Посад,13e3,https://www.avito.ru/pavlovskiy_posad/kvartiry/1-k_kvartira_32.6_m_45_et._1201221639,398.7730061349693
1,4,41,Королев,2e4,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_41_m_14_et._1143314847,487.8048780487805
3,15,41,Щёлково,2e4,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_41_m_315_et._1075725592,487.8048780487805
5,17,40,Видное,23e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_40_m_517_et._1069436439,575
3,5,38,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_38_m_35_et._1213230861,473.6842105263158
19,21,40,Балашиха,22e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_40_m_1921_et._1057647862,550
6,17,40,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_40_m_617_et._1203880020,450
2,10,36,Подольск,2e4,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_36_m_210_et._1101584856,555.5555555555555
17,25,45,Люберцы,25e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_45_m_1725_et._1161956149,555.5555555555555
1,17,38,Мытищи,18e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_38_m_117_et._1043243595,473.6842105263158
2,10,45,Домодедово,19e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_45_m_210_et._1197732124,422.22222222222223
13,17,40,Лыткарино,2e4,https://www.avito.ru/lytkarino/kvartiry/1-k_kvartira_40_m_1317_et._986092836,500
5,14,36,Люберцы,2e4,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_36_m_514_et._988465331,555.5555555555555
8,17,40,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_40_m_817_et._1194710474,500
8,12,38,Коломна,16e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_38_m_812_et._1214687468,421.05263157894734
4,5,36,Коломна,13e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_36_m_45_et._1132715524,361.1111111111111
4,5,35,Люберцы,17500,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_35_m_45_et._688074254,500
8,10,42,Коломна,16e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_42_m_810_et._963041132,380.95238095238096
17,17,38,Андреевка,23e3,https://www.avito.ru/andreevka/kvartiry/1-k_kvartira_38_m_1717_et._938528006,605.2631578947369
2,3,30,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_30_m_23_et._1202760371,600
5,16,50,Балашиха,23e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_50_m_516_et._1136166524,460
10,14,47,Электросталь,13e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_47_m_1014_et._991621643,276.59574468085106
2,3,26,Ступино,9e3,https://www.avito.ru/stupino/kvartiry/1-k_kvartira_26_m_23_et._1183870119,346.15384615384613
3,16,45,Домодедово,2e4,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_45_m_316_et._1007361467,444.44444444444446
4,17,32,Люберцы,2e4,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_32_m_417_et._1085812343,625
11,14,52,Раменское,22e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_52_m_1114_et._752816402,423.0769230769231
8,14,47,Апрелевка,23e3,https://www.avito.ru/aprelevka/kvartiry/1-k_kvartira_47_m_814_et._945775844,489.36170212765956
10,14,34,Щёлково,17e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_34_m_1014_et._769059501,500
10,14,34,Щёлково,17e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_34_m_1014_et._769059501,500
1,3,30,Щёлково,13900,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_30_m_13_et._571812824,463.3333333333333
14,17,45,Раменское,21e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_45_m_1417_et._958883866,466.6666666666667
6,12,38,Одинцово,23e3,https://www.avito.ru/odintsovo/kvartiry/1-k_kvartira_38_m_612_et._1182656435,605.2631578947369
3,9,34,Королев,18e3,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_34_m_39_et._1193446734,529.4117647058823
7,17,41,Томилино,22e3,https://www.avito.ru/tomilino/kvartiry/1-k_kvartira_41_m_717_et._947264849,536.5853658536586
14,14,36,Жуковский,23e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_36_m_1414_et._1133110507,638.8888888888889
5,14,38,Железнодорожный,18e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_38_m_514_et._1126894613,473.6842105263158
4,5,32,Можайск,13e3,https://www.avito.ru/mozhaysk/kvartiry/1-k_kvartira_32_m_45_et._1094230990,406.25
1,4,27,Мытищи,15e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_27_m_14_et._949088380,555.5555555555555
1,4,40,Клин,15e3,https://www.avito.ru/klin/kvartiry/1-k_kvartira_40_m_14_et._992969956,375
1,5,38,Сергиев Посад,15e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_38_m_15_et._864315148,394.7368421052632
3,9,40,Сергиев Посад,16e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_40_m_39_et._767589516,400
3,10,42,Сергиев Посад,19e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_42_m_310_et._767581621,452.3809523809524
14,17,52,Железнодорожный,23e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_52_m_1417_et._935807003,442.3076923076923
3,5,43,Люберцы,18e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_43_m_35_et._1059512284,418.6046511627907
9,17,41,Раменское,2e4,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_41_m_917_et._1155803771,487.8048780487805
13,17,60,Подольск,25e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_60_m_1317_et._1039930005,416.6666666666667
9,10,38,Балашиха,17e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_38_m_910_et._1127041050,447.36842105263156
5,5,30,Яхрома,13e3,https://www.avito.ru/yahroma/kvartiry/1-k_kvartira_30_m_55_et._1163457056,433.3333333333333
3,3,42,Руза,14e3,https://www.avito.ru/ruza/kvartiry/1-k_kvartira_42_m_33_et._1149389027,333.3333333333333
1,5,33,Дзержинский,2e4,https://www.avito.ru/dzerzhinskiy/kvartiry/1-k_kvartira_33_m_15_et._1067887644,606.060606060606
13,17,47,Наро-Фоминск,3e4,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_47_m_1317_et._965445739,638.2978723404256
2,5,36.2,Люберцы,17e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_36.2_m_25_et._771430695,469.61325966850825
4,5,35,Воскресенск,13e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_35_m_45_et._1008858216,371.42857142857144
9,12,42,Красноармейск,15e3,https://www.avito.ru/krasnoarmeysk/kvartiry/1-k_kvartira_42_m_912_et._1049282939,357.14285714285717
5,9,35,Железнодорожный,18e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_35_m_59_et._1096276231,514.2857142857143
8,9,41,Сергиев Посад,15e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_41_m_89_et._1064535879,365.8536585365854
7,12,42,Подольск,2e4,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_42_m_712_et._946959889,476.1904761904762
9,17,45,Ивантеевка,19e3,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_45_m_917_et._826752709,422.22222222222223
3,5,32,Орехово-Зуево,1e4,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_32_m_35_et._951731432,312.5
6,14,50,Павловский Посад,2e4,https://www.avito.ru/pavlovskiy_posad/kvartiry/1-k_kvartira_50_m_614_et._974960579,400
2,5,50,Руза,2e4,https://www.avito.ru/ruza/kvartiry/1-k_kvartira_50_m_25_et._984818787,400
6,9,33,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_33_m_69_et._1040106901,545.4545454545455
3,9,34,Мытищи,2e4,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_34_m_39_et._1221916299,588.2352941176471
2,5,33,Звенигород,23e3,https://www.avito.ru/zvenigorod/kvartiry/1-k_kvartira_33_m_25_et._1021028145,696.969696969697
6,17,44,Раменское,21e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_44_m_617_et._1180959132,477.27272727272725
8,12,46,Электросталь,19e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_46_m_812_et._959803004,413.04347826086956
6,10,46,Звенигород,22e3,https://www.avito.ru/zvenigorod/kvartiry/1-k_kvartira_46_m_610_et._1000196107,478.2608695652174
3,14,45,Балашиха,21e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_45_m_314_et._1112635298,466.6666666666667
1,5,33,Люберцы,23e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_33_m_15_et._1160600010,696.969696969697
2,3,30,Домодедово,15e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_30_m_23_et._1182490240,500
12,17,42,Октябрьский,2e4,https://www.avito.ru/moskovskaya_oblast_oktyabrskiy/kvartiry/1-k_kvartira_42_m_1217_et._979732189,476.1904761904762
10,14,42,Железнодорожный,19500,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_42_m_1014_et._1027733450,464.2857142857143
4,9,34,Подольск,19999,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_34_m_49_et._1056977283,588.2058823529412
2,5,32,Сергиев Посад,15e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_32_m_25_et._784089867,468.75
2,5,18,Воскресенск,11e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_18_m_25_et._1105795683,611.1111111111111
1,5,32,Сергиев Посад,13e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_32_m_15_et._623870459,406.25
13,14,40,Подольск,15e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_40_m_1314_et._811634385,375
5,5,32,Коломна,13e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_32_m_55_et._1208499913,406.25
1,3,27,Клин,13e3,https://www.avito.ru/klin/kvartiry/1-k_kvartira_27_m_13_et._960116002,481.48148148148147
2,17,40,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_40_m_217_et._1044387196,450
10,17,50,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_50_m_1017_et._1044762230,400
9,16,43,Дмитров,24e3,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_43_m_916_et._893823019,558.1395348837209
4,17,46,Чехов,18500,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_46_m_417_et._996281325,402.17391304347825
14,17,60,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_60_m_1417_et._953127751,333.3333333333333
1,5,33,Руза,18e3,https://www.avito.ru/ruza/kvartiry/1-k_kvartira_33_m_15_et._937850044,545.4545454545455
1,9,33,Серпухов,13e3,https://www.avito.ru/serpuhov/kvartiry/1-k_kvartira_33_m_19_et._1009764648,393.93939393939394
2,5,30,Голицыно,18700,https://www.avito.ru/golitsyno/kvartiry/1-k_kvartira_30_m_25_et._605630073,623.3333333333334
1,2,40,Нахабино,18e3,https://www.avito.ru/nahabino/kvartiry/1-k_kvartira_40_m_12_et._1219833267,450
3,5,36,Подольск,17e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_36_m_35_et._813882329,472.22222222222223
13,14,36,Ступино,15e3,https://www.avito.ru/stupino/kvartiry/1-k_kvartira_36_m_1314_et._1179511646,416.6666666666667
1,5,33,Коломна,15e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_33_m_15_et._999810669,454.54545454545456
4,17,40,Люберцы,24e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_40_m_417_et._997382820,600
5,9,32,Балашиха,19e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_32_m_59_et._977649738,593.75
5,9,34,Чехов,15e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_34_m_59_et._589603513,441.1764705882353
9,17,42,Орехово-Зуево,18e3,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_42_m_917_et._1191470147,428.57142857142856
20,22,36,Раменское,19e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_36_m_2022_et._583036264,527.7777777777778
5,5,32,Железнодорожный,15e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_32_m_55_et._929656180,468.75
4,5,33,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_33_m_45_et._913912588,545.4545454545455
3,5,30,Голицыно,20500,https://www.avito.ru/golitsyno/kvartiry/1-k_kvartira_30_m_35_et._1018430250,683.3333333333334
3,9,34,Железнодорожный,2e4,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_34_m_39_et._1191592368,588.2352941176471
5,5,29,Дмитров,15e3,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_29_m_55_et._1078521247,517.2413793103449
7,17,46,Ногинск,23e3,https://www.avito.ru/noginsk/kvartiry/1-k_kvartira_46_m_717_et._990222491,500
1,5,34,Домодедово,18e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_34_m_15_et._1093365652,529.4117647058823
8,9,35,Воскресенск,14e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_35_m_89_et._1022773968,400
1,5,28,Руза,16500,https://www.avito.ru/ruza/kvartiry/1-k_kvartira_28_m_15_et._925506916,589.2857142857143
2,10,32,Красногорск,23e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_32_m_210_et._1022110816,718.75
2,9,35,Климовск,19500,https://www.avito.ru/klimovsk/kvartiry/1-k_kvartira_35_m_29_et._1067047082,557.1428571428571
3,15,45,Звенигород,18e3,https://www.avito.ru/zvenigorod/kvartiry/1-k_kvartira_45_m_315_et._1076042811,400
9,9,39,Фрязино,15e3,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_39_m_99_et._972891227,384.61538461538464
15,15,37,Домодедово,18e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_37_m_1515_et._1220308649,486.4864864864865
1,22,40,Раменское,2e4,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_40_m_122_et._1186807430,500
3,5,31,Климовск,18e3,https://www.avito.ru/klimovsk/kvartiry/1-k_kvartira_31_m_35_et._1090059148,580.6451612903226
21,23,46,Балашиха,21e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_46_m_2123_et._1185198619,456.5217391304348
6,18,42,Раменское,22e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_42_m_618_et._1141282164,523.8095238095239
1,5,38,Одинцово,23e3,https://www.avito.ru/odintsovo/kvartiry/1-k_kvartira_38_m_15_et._1144390014,605.2631578947369
15,17,42,Долгопрудный,3e4,https://www.avito.ru/dolgoprudnyy/kvartiry/1-k_kvartira_42_m_1517_et._1204346400,714.2857142857143
4,5,48,Мытищи,22e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_48_m_45_et._1202150285,458.3333333333333
1,2,40,Домодедово,23e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_40_m_12_et._576464836,575
4,9,33,Электросталь,16e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_33_m_49_et._1107997188,484.8484848484849
4,5,30.4,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_30.4_m_45_et._1195719165,592.1052631578948
3,17,42,Островцы,2e4,https://www.avito.ru/ostrovtsy/kvartiry/1-k_kvartira_42_m_317_et._1082311423,476.1904761904762
1,3,36,Орехово-Зуево,9e3,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_36_m_13_et._1027176357,250
1,9,33,Пушкино,19e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_33_m_19_et._1121821183,575.7575757575758
4,5,32,Балашиха,15e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_32_m_45_et._1211145976,468.75
14,17,42,Раменское,2e4,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_42_m_1417_et._1191466360,476.1904761904762
11,22,44,Раменское,22e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_44_m_1122_et._912386853,500
2,9,30,Егорьевск,1e4,https://www.avito.ru/egorevsk/kvartiry/1-k_kvartira_30_m_29_et._1005467981,333.3333333333333
4,25,44,Балашиха,27e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_44_m_425_et._771691035,613.6363636363636
3,5,34,Раменское,17e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_34_m_35_et._1156116514,500
3,5,34,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_34_m_35_et._1030432983,529.4117647058823
8,9,32,Ивантеевка,17e3,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_32_m_89_et._1010348665,531.25
11,17,39,Подольск,17e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_39_m_1117_et._745417148,435.8974358974359
3,5,36,Пушкино,15e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_36_m_35_et._1107281591,416.6666666666667
2,5,36,Королев,21e3,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_36_m_25_et._1073078263,583.3333333333334
13,17,42,Балашиха,28e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_42_m_1317_et._1030751388,666.6666666666666
4,5,32,Пушкино,19e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_32_m_45_et._1198336592,593.75
3,5,33,Мытищи,22e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_33_m_35_et._1187824226,666.6666666666666
10,14,38,Раменское,17e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_38_m_1014_et._1041245411,447.36842105263156
5,25,42.3,Краснознаменск,2e4,https://www.avito.ru/moskovskaya_oblast_krasnoznamensk/kvartiry/1-k_kvartira_42.3_m_525_et._796115877,472.8132387706856
